station_id,stationCode,name,lat,lon,capacity,rental_methods,num_bikes_available,numBikesAvailable,mechanical_bikes,ebike,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported
213688169,16107,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,,4,4,2,2,31,31,1,1,1,1717769712
17278902806,44015,Rouget de L'isle - Watteau,48.778192750803,2.3963020229163,20,,2,2,1,1,17,17,1,1,1,1717769700
36255,9020,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,CREDITCARD,3,3,2,1,18,18,1,1,1,1717769836
37815204,12109,Mairie du 12ème,48.840855311763,2.3875549435616,30,,25,25,21,4,4,4,1,1,1,1717769778
251039991,14111,Cassini - Denfert-Rochereau,48.837525839067,2.3360354080796,25,CREDITCARD,6,6,5,1,17,17,1,1,1,1717769444
85002689,14014,Jourdan - Stade Charléty,48.819428333369,2.3433353751898,60,CREDITCARD,9,9,4,5,49,49,1,1,1,1717769852
2515829865,32017,Basilique,48.93626891059109,2.3588666820200914,22,CREDITCARD,7,7,4,3,10,10,1,1,1,1717769775
516709288,11104,Charonne - Robert et Sonia Delaunay,48.855907555969,2.3925706744194,20,,1,1,0,1,19,19,1,1,1,1717769688
120827885,8026,Messine - Place Du Pérou,48.875448033960744,2.315508019010038,12,CREDITCARD,8,8,6,2,3,3,1,1,1,1717769845
66491398,13007,Le Brun - Gobelins,48.835092787824,2.3534681351338,48,CREDITCARD,6,6,2,4,37,37,1,1,1,1717769762
37874517,6003,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,CREDITCARD,10,10,2,8,9,9,1,1,1,1717769836
210565680,7002,Vaneau - Sèvres,48.848563233059,2.3204218259346,35,,12,12,11,1,19,19,1,1,1,1717769850
210403080,5110,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,CREDITCARD,11,11,6,5,10,10,1,1,1,1717769788
210561800,6108,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,,5,5,5,0,11,11,1,1,1,1717769842
209063434,33006,André Karman - République,48.91039875761846,2.3851355910301213,31,,16,16,10,6,14,14,1,1,1,1717769796
94555589,42016,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,,1,1,1,0,25,25,1,1,1,1717769808
244498842,41301,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,CREDITCARD,2,2,0,2,47,47,1,1,1,1717769836
210405211,6021,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,CREDITCARD,11,11,10,1,9,9,1,1,1,1717769789
43195240,21010,Silly - Galliéni,48.835583838706,2.2325500845909,25,CREDITCARD,3,3,1,2,20,20,1,1,1,1717769789
501862076,25006,Place Nelson Mandela,48.862453313908,2.1961666225454,22,CREDITCARD,0,0,0,0,22,22,1,1,1,1717769317
17486274358,30002,Jean Rostand - Paul Vaillant Couturier,48.908168131015,2.4530601033354,40,CREDITCARD,11,11,4,7,27,27,1,1,1,1717769864
207633746,17038,Grande Armée - Brunel,48.876116,2.288124,62,CREDITCARD,10,10,6,4,50,50,1,1,1,1717769850
210566542,7003,Square Boucicaut,48.851296433665276,2.325061820447445,60,CREDITCARD,29,29,24,5,28,28,1,1,1,1717769794
85043758,17041,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,36,CREDITCARD,27,27,15,12,8,8,1,1,1,1717769806
210397939,5016,Thouin - Cardinal Lemoine,48.84504716661511,2.3494647851273465,17,,5,5,2,3,12,12,1,1,1,1717769844
82405965,11025,Froment - Bréguet,48.8570414504784,2.37289470306807,43,CREDITCARD,36,36,33,3,6,6,1,1,1,1717769763
213682736,15047,Morillons - Dantzig,48.83310149953933,2.299380004405976,52,,2,2,1,1,49,49,1,1,1,1717769820
54000559,17026,Jouffroy d'Abbans - Wagram,48.881973298352,2.301132157445,40,CREDITCARD,6,6,1,5,34,34,1,1,1,1717769774
16560752067,15202,Bracion - Périphérique,48.826103771275,2.3004549373748,30,CREDITCARD,0,0,0,0,29,29,1,1,1,1696666709
128986726,8050,Boétie - Ponthieu,48.871417284355,2.3076787590981,45,CREDITCARD,38,38,7,31,7,7,1,1,1,1717769683
54000581,13101,Croulebarde - Corvisart,48.830981659316855,2.3481646925210953,34,CREDITCARD,20,20,18,2,14,14,1,1,1,1717769510
13105968,14108,Le Brix et Mesmin - Jourdan,48.82234096593411,2.327861653302471,21,,1,1,1,0,20,20,1,1,1,1717769603
653208733,31024,Romainville - Vaillant-Couturier,48.86785,2.446748,38,,3,3,1,2,32,32,1,1,1,1717769647
27415224,15026,Bir Hakeim,48.853844054333514,2.289705348222022,33,CREDITCARD,20,20,18,2,12,12,1,1,1,1717769832
54000536,2022,Saint-Fiacre - Poissonière,48.870828911558,2.3459213599563,35,CREDITCARD,16,16,11,5,19,19,1,1,1,1717769754
129094535,17044,Porte de Saint-Ouen - Bessières,48.89792240854517,2.32851451022192,42,,4,4,1,3,36,36,1,1,1,1717769554
54000612,19033,Cambrai - Benjamin Constant,48.89594736851349,2.381133802246315,43,,5,5,5,0,38,38,1,1,1,1717769280
80101533,17025,Chazelles - Courcelles ,48.879406604954,2.3034455627202988,35,CREDITCARD,3,3,0,3,31,31,1,1,1,1717769806
17486876370,21326,Moulin de Pierre - Abbé Grégoire,48.822036188382,2.2754641655975,20,,2,2,0,2,18,18,1,1,1,1717769772
599135701,20143,Ramponeau - Belleville,48.871031137596,2.379056852114,44,CREDITCARD,5,5,0,5,39,39,1,1,1,1717769869
102747146,43002,Lagny - Victor Basch,48.84884147189881,2.426325418925233,26,CREDITCARD,7,7,3,4,17,17,1,1,1,1717769704
2515403527,16138,Saint-Cloud - Hippodrome,48.85772148887421,2.2549109905958176,30,,15,15,4,11,15,15,1,1,1,1717769743
653132534,21216,Louis Lejeune - Barbès,48.81807418981508,2.3267009854316716,25,,1,1,1,0,23,23,1,1,1,1717769391
506455295,15068,Général Martial Valin - Pont du Garigliano,48.83823094269141,2.270506024360657,16,,5,5,3,2,10,10,1,1,1,1717769507
1057149522,22207,Rond-point du Dr Albert Schweitzer,48.78980918988166,2.3143940046429634,22,,7,7,4,3,15,15,1,1,1,1717769717
653197324,92002,Théâtre des Amandiers - Palais des sports,48.892648526839,2.2136941552162,23,,15,15,6,9,6,6,1,1,1,1717769581
2515085147,13030,Italie - Tolbiac,48.82557229464416,2.3576171323657036,21,,5,5,1,4,15,15,1,1,1,1717769868
42950839,19027,Serrurier,48.8804934032465,2.39806417375803,18,,1,1,0,1,17,17,1,1,1,1717769703
14813797734,31028,Raspail Barbès,48.8529945,2.4247387,28,CREDITCARD,3,3,1,2,25,25,1,1,1,1717769666
88230992,17048,De Toqueville - Terrasse,48.882428,2.314002,30,CREDITCARD,2,2,1,1,26,26,1,1,1,1717769668
499303158,44017,Jules Guesde - Pont du Port à l'Anglais,48.79628807093802,2.417212128639221,30,CREDITCARD,24,24,21,3,3,3,1,1,1,1717769728
123095125,10013,Alibert - Jemmapes,48.871044051984,2.3661044619878,60,CREDITCARD,18,18,10,8,39,39,1,1,1,1717769858
27415302,16118,Michel-Ange - Parent de Rosan,48.840579923690115,2.2584119439125065,26,,4,4,1,3,19,19,1,1,1,1717769841
27414512,2017,Caire - Dussoubs,48.86785342111862,2.349364310503006,40,,2,2,2,0,38,38,1,1,1,1717769462
210580039,9008,Tour d'Auvergne - Rodier,48.879161,2.343698,17,,1,1,0,1,16,16,1,1,1,1717769749
49474389,8103,Artois - Berri,48.87393521240818,2.3064258322119713,23,,13,13,8,5,10,10,1,1,1,1717769401
128940135,8048,Marceau - Chaillot,48.868834023334,2.2986030816809,21,,13,13,3,10,8,8,1,1,1,1717769767
35149611,14013,Liard - Amiral Mouchez,48.8214169,2.342167,14,CREDITCARD,6,6,1,5,8,8,1,1,1,1717769832
1057296253,13118,Regnault - Patay,48.82435782216384,2.377065159380436,63,,45,45,43,2,17,17,1,1,1,1717769722
576188379,15112,Vigée-Lebrun - Anselme Payen,48.838683941628375,2.3110422492027287,24,,5,5,2,3,19,19,1,1,1,1717769562
129107656,18111,Félix Ziem - Armand Gauthier,48.88949630486821,2.333393658804396,25,,2,2,0,2,23,23,1,1,1,1717769707
210574471,9002,Abbeville - Faubourg Poissonnière,48.879223,2.349147,14,CREDITCARD,1,1,0,1,12,12,1,1,1,1717769800
1057228658,48003,Youri Gagarine - Karl Marx,48.78448485079149,2.35908430069685,22,,0,0,0,0,21,21,1,1,1,1717769292
230873471,16110,Octave Feuillet - Albéric Magnard,48.86106902949534,2.2730283066630363,21,,3,3,2,1,17,17,1,1,1,1717769617
39799329,9014,Faubourg Montmartre - La Fayette,48.87525454905335,2.340853661298752,35,CREDITCARD,14,14,12,2,20,20,1,1,1,1717769870
129164969,43009,Place Jean-Spire-Lemaître,48.8468428626593,2.452062070369721,50,CREDITCARD,6,6,3,3,44,44,1,1,1,1717769840
128989986,8053,Place Georges Guillaumin,48.874750203956566,2.301771435325988,29,,18,18,7,11,11,11,1,1,1,1717769858
129004826,9001,Bellefond - Poissonnière,48.87759897050706,2.348463758826256,17,CREDITCARD,3,3,2,1,14,14,1,1,1,1717769729
518825709,17032,Jean Oestreicher - Porte de Champerret,48.88655580065981,2.288640439510346,21,,4,4,3,1,17,17,1,1,1,1717769758
128930462,8016,Square Louis XVI,48.87320440102894,2.323658830743138,29,CREDITCARD,10,10,9,1,19,19,1,1,1,1717769622
54000565,10115,Granges aux Belles,48.8761373390584,2.3680844979417,27,,1,1,0,1,24,24,1,1,1,1717769791
210586093,10029,Dunkerque - Rocroy,48.880726,2.351464,24,,4,4,0,4,20,20,1,1,1,1717769769
7254,5005,Gay Lussac - Saint-Jacques,48.844730256132095,2.341923944866407,24,,17,17,2,15,6,6,1,1,1,1717769843
369644630,10161,Gare de l'Est - Faubourg-Saint-Martin,48.875642647477,2.3594588041306,32,CREDITCARD,1,1,0,1,30,30,1,1,1,1717769863
214114469,41303,Gare de Nogent-le-Perreux,48.83842553348809,2.493693307042122,32,CREDITCARD,14,14,11,3,18,18,1,1,1,1717769585
55927887,12031,Gabriel Lamé,48.8351212784276,2.385534569621086,36,CREDITCARD,36,36,33,3,0,0,1,1,1,1717769871
210570888,7011,Las Cases - Bourgogne,48.859091104741,2.3185685276985,22,,22,22,12,10,0,0,1,1,1,1717769772
72765603,5022,Boulangers - Cardinal Lemoine,48.8462904,2.3521495,20,CREDITCARD,14,14,2,12,6,6,1,1,1,1717769739
210582921,9106,Boudreau - Auber,48.87219,2.329423,14,,9,9,6,3,5,5,1,1,1,1717769645
16659953198,21328,Verger - Colonel Guichard,48.816376985087,2.2670380088932,29,CREDITCARD,3,3,0,3,26,26,1,1,1,1717769690
17486828694,21323,Charlot - Stade Gabriel Voisin,48.827228120536,2.268122527474,31,CREDITCARD,27,27,27,0,4,4,1,1,1,1717769802
35196898,13104,Gare d'Austerlitz - Quai Saint-Bernard,48.84369030864,2.3657163977623,27,CREDITCARD,0,0,0,0,27,27,1,0,0,1642540077
43255030,17040,Pereire - Ternes,48.87973954830735,2.288012132048607,48,CREDITCARD,10,10,6,4,37,37,1,1,1,1717769620
129025451,9038,Douai - Bruxelles,48.88320784122797,2.3308449949028507,27,,2,2,0,2,25,25,1,1,1,1717769822
128920403,8009,Gare Saint-Lazare - Isly,48.874777677621296,2.326515804784655,27,CREDITCARD,10,10,2,8,15,15,1,1,1,1717769782
323616530,1001,Quai de l'Horloge - Pont Neuf,48.857058739111,2.3417982839439,17,CREDITCARD,10,10,7,3,7,7,1,1,1,1717769798
1062192012,31103,Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,36,CREDITCARD,15,15,8,7,20,20,1,1,1,1717769865
521393180,17008,Porte Pouchet-Bessières,48.8978765,2.3230632,23,,6,6,2,4,15,15,1,1,1,1717769852
128887067,7018,Ségur - d'Estrées,48.851419978983,2.3097044974566,19,,12,12,8,4,7,7,1,1,1,1717769631
6296,6001,Institut de France,48.857615678565,2.3358313530377,17,CREDITCARD,15,15,11,4,1,1,1,1,1,1717769862
208795867,19105,Ambroise Rendu - Porte Brunet,48.883667,2.395733,17,,1,1,0,1,15,15,1,1,1,1717769811
82567101,31706,Château - République,48.862923800596,2.4155035614967,26,,0,0,0,0,26,26,1,1,1,1717769793
457813746,22409,Henri Barbusse - Stalingrad,48.814183748660554,2.2872862592339516,16,CREDITCARD,2,2,0,2,14,14,1,1,1,1717769379
128882438,5020,Institut du Monde Arabe - Saint-Germain,48.849063299501,2.3558086529374,40,CREDITCARD,20,20,17,3,16,16,1,1,1,1717769854
50191171,19015,Thionville - Ourcq,48.88917613743794,2.3833653330802917,24,CREDITCARD,4,4,1,3,18,18,1,1,1,1717769867
129014600,9022,Rossini - Laffitte,48.87334627510507,2.337980867701675,33,,19,19,18,1,14,14,1,1,1,1717769744
3906153622,26003,Argenteuil - Voltaire,48.91864865955558,2.2814112156629562,16,,14,14,10,4,1,1,1,1,1,1717769782
129087587,17004,Legendre - Clichy,48.88896161855884,2.322528975094376,40,CREDITCARD,6,6,1,5,32,32,1,1,1,1717769755
213693511,19003,Quai de la Seine,48.884492238407525,2.3703941702842717,24,CREDITCARD,1,1,0,1,22,22,1,1,1,1717769693
82379648,8036,Lisbonne - Monceau,48.87745567681383,2.309694221419506,33,CREDITCARD,15,15,6,9,18,18,1,1,1,1717769750
66491397,12151,Gare de Lyon - Place Louis Armand,48.845515089794,2.3726498446286,60,CREDITCARD,58,58,50,8,1,1,1,1,1,1717769842
230877798,18107,Chartres - La Charbonnière,48.8847601,2.3534657,34,,3,3,2,1,31,31,1,1,1,1717769834
2515995748,92007,Pesaro - Préfecture,48.89577046284005,2.223908342421055,22,CREDITCARD,1,1,0,1,21,21,1,1,1,1717769761
27363162,16026,Ranelagh - Mozart,48.8554439,2.2704418,23,CREDITCARD,1,1,1,0,19,19,1,1,1,1717769866
129021753,9028,Moncey - Blanche,48.88006587474148,2.3310810327529907,17,,1,1,0,1,16,16,1,1,1,1717769728
210740080,10107,Gare du Nord - Hôpital Lariboisière,48.881949,2.352339,49,,2,2,1,1,44,44,1,1,1,1717769677
3906094706,26002,Redoute - Les Courtilles,48.929867194519,2.2836696356535,40,,25,25,19,6,13,13,1,1,1,1717769689
80216231,17043,Belidor - Gouvion-Saint-Cyr,48.88022154052015,2.2854680567979813,39,CREDITCARD,1,1,1,0,38,38,1,1,1,1717769744
336511521,19026,Place de Rhin et Danube,48.88192765861766,2.392586767673493,17,,1,1,0,1,15,15,1,1,1,1717769699
82562556,16039,Exelmans - Versailles,48.84097491091973,2.264390252530575,49,CREDITCARD,16,16,6,10,33,33,1,1,1,1717769864
129048000,11023,Saint-Maur - Roquette,48.858688774062955,2.383553994571467,46,CREDITCARD,5,5,4,1,38,38,1,1,1,1717769864
1062250686,45003,11 Novembre 1918 - 8 Mai 1945,48.80889533774377,2.5382421165704727,36,,1,1,0,1,35,35,1,1,1,1717769727
129043651,11002,Roquette - Thiéré,48.85507930579506,2.3733686318721463,23,CREDITCARD,21,21,18,3,1,1,1,1,1,1717769849
27363489,12111,Claude Decaen - Cannebière,48.83761417037952,2.397253782195704,27,,11,11,6,5,16,16,1,1,1,1717769710
39296638,8034,Berri - Haussmann,48.874746047357135,2.3082953318953514,35,,28,28,9,19,7,7,1,1,1,1717769742
813544903,11047,Amelot - Saint-Sébastien,48.861142162761,2.3677996181077,30,,22,22,12,10,8,8,1,1,1,1717769837
205938683,19043,Delphine Seyrig - Général Leclerc,48.893923963057865,2.39790290594101,53,,6,6,3,3,45,45,1,1,1,1717769345
210399835,5032,Panthéon - Valette,48.847020571652,2.3464982619671,39,,9,9,0,9,30,30,1,1,1,1717769872
102324803,20042,Pyrénées - Emmery,48.872010281270974,2.392039597034455,40,,0,0,0,0,40,40,1,1,1,1717769692
101763163,15067,Desaix - Edgar Faure,48.852804604940296,2.293077029857222,12,CREDITCARD,6,6,2,4,5,5,1,1,1,1717769778
653133605,43401,Gare RER - Canadiens,48.81995307955795,2.464176752459464,45,CREDITCARD,5,5,5,0,39,39,1,1,1,1717769725
126050442,17030,Pereire - Rennequin,48.88364782887555,2.2952447086572647,23,CREDITCARD,5,5,3,2,16,16,1,1,1,1717769717
27414578,6006,Notre-Dame-des-Champs - Stanislas,48.84479928858768,2.329337755887181,19,CREDITCARD,7,7,7,0,12,12,1,1,1,1717769855
54000569,11027,Saint-Ambroise - Parmentier,48.862147844548,2.3772348091006,38,CREDITCARD,7,7,6,1,30,30,1,1,1,1717769828
508042092,12128,Pyramide - Ecole du Breuil ,48.82237977153955,2.4586871266365056,34,,11,11,8,3,23,23,1,1,1,1717769848
42603855,8010,Liège - Moscou,48.8795431,2.3264628,17,,2,2,0,2,14,14,1,1,1,1717769738
818302209,31022,Mairie de Montreuil,48.86131452758348,2.440614402294159,52,CREDITCARD,6,6,2,4,46,46,1,1,1,1717769869
13718041,19101,Square Simon Bolivar,48.8750898883217,2.3826304078102116,24,,1,1,0,1,23,23,1,1,1,1717769822
1057392676,46002,Rouget de Lisle,48.764615483395254,2.4071189761161804,35,CREDITCARD,26,26,19,7,8,8,1,1,1,1717769862
532054446,11113,Richard Lenoir - Republique,48.8667175,2.3692541,58,CREDITCARD,8,8,8,0,49,49,1,1,1,1717769858
129034587,10016,Récollets - Square Villemin,48.875034655883944,2.359801238597928,17,,1,1,0,1,15,15,1,1,1,1717769615
261987383,31009,Place Du Général De Gaulle,48.8687591,2.4329931,26,,3,3,1,2,23,23,1,1,1,1717769760
314829539,41302,Charles de Gaulle - Beauté,48.83649602312711,2.479562651149885,49,,2,2,0,2,47,47,1,1,1,1717769718
1057324291,14020,Cimetière de Montrouge,48.821466904768,2.3215785772007,58,,15,15,15,0,42,42,1,1,1,1717769872
37815993,5018,Mutualité,48.848225572724,2.3502873256803,37,CREDITCARD,31,31,13,18,3,3,1,1,1,1717769825
583539396,33017,Anatole France - President Roosevelt,48.9155156,2.3814103,29,CREDITCARD,17,17,12,5,10,10,1,1,1,1717769773
101753100,15042,Henry Farman,48.83372430280548,2.2713854536414146,16,,11,11,8,3,5,5,1,1,1,1717769570
27415466,20112,Jourdain - Place des Grandes Rigoles,48.87403113727167,2.38959476351738,22,CREDITCARD,1,1,0,1,20,20,1,1,1,1717769829
81081358,18011,Pajol - Place Herbert,48.8927825,2.3635598,39,CREDITCARD,3,3,0,3,35,35,1,1,1,1717769872
66491385,43008,Fontenay - Libération,48.84780306364685,2.445141971111298,25,,8,8,7,1,15,15,1,1,1,1717769430
209057581,33102,Gabriel Péri - Francisco Ferrer,48.88633710236977,2.407338917255402,18,,4,4,1,3,14,14,1,1,1,1717769763
3906335682,42706,Roger Salengro - Fontainebleau,48.814548697325,2.3611663654447,25,CREDITCARD,1,1,1,0,22,22,1,1,1,1717769752
586539770,21212,Marne - Germain Dardan,48.81217465201,2.3035024699104,22,CREDITCARD,5,5,2,3,16,16,1,1,1,1717769828
535500589,15104,Hôpital Européen Georges Pompidou ,48.83769531916335,2.275374233722687,64,,53,53,42,11,10,10,1,1,1,1717769840
597245295,44006,Concorde - Stalingrad,48.7985844,2.3821302,35,CREDITCARD,5,5,2,3,27,27,1,1,1,1717769836
235513935,19120,Carducci - Place Hannah Arendt,48.877436681515796,2.3860743641853337,27,,5,5,1,4,22,22,1,1,1,1717769524
102309973,18003,Cimetière de Montmartre,48.886472466142,2.3328901827335,43,CREDITCARD,4,4,0,4,37,37,1,1,1,1717769864
18656691283,51005,Yves Farges - Route d'Enghien,48.95756799268,2.2834496977978,1,CREDITCARD,0,0,0,0,1,1,0,0,0,1717047354
265464297,14003,Schoelcher - Raspail,48.83681733526843,2.3312794080411474,50,CREDITCARD,10,10,2,8,40,40,1,1,1,1717769836
102323152,19103,Manin - Carrières d'Amérique,48.88467214209463,2.3919698596000676,20,,3,3,2,1,15,15,1,1,1,1717769591
828134511,14138,Porte de Vanves,48.828012849445,2.3056878894567,32,,7,7,2,5,23,23,1,1,1,1717769608
129060764,12114,Victor Hugo - Jeanne Jugan,48.843949064031825,2.415081394834419,28,,12,12,8,4,14,14,1,1,1,1717769795
586649404,46003,Conservatoire de Musique,48.77093586667601,2.4034014344215398,25,,7,7,5,2,18,18,1,1,1,1717769715
596813170,41209,Cimetière de Fontenay-sous-Bois,48.84706173362218,2.4787822365760808,15,,1,1,0,1,14,14,1,1,1,1717769337
596872103,21312,Lucie Aubrac - Fort,48.818144834008976,2.271184623241425,30,CREDITCARD,3,3,0,3,27,27,1,1,1,1717769801
210749865,13001,Port-Royal - Hôpital du Val-de-Grâce,48.837668272811,2.3448138346607,18,CREDITCARD,9,9,5,4,8,8,1,1,1,1717769428
66491389,8045,Place de la Reine Astrid,48.864920982538,2.3025491823859,58,CREDITCARD,53,53,37,16,5,5,1,1,1,1717769861
76199461,18028,Championnet - Vauvenargues,48.89401874744574,2.3319872841238976,33,CREDITCARD,4,4,1,3,27,27,1,1,1,1717769810
230952057,42014,Place Marcel Cachin,48.81411442356866,2.39090770483017,32,CREDITCARD,15,15,9,6,17,17,1,1,1,1717769679
88140066,8017,Rocher - Laborde,48.87590240712654,2.322616316378116,65,CREDITCARD,26,26,24,2,38,38,1,1,1,1717769839
213683101,15054,Lecourbe - Jean Maridor,48.83796366147599,2.2877392172813416,19,,9,9,7,2,9,9,1,1,1,1717769868
213684750,15106,Grenelle - Violet,48.84993035512154,2.294612042605877,35,CREDITCARD,16,16,14,2,19,19,1,1,1,1717769862
129067920,14008,Mouton Duvernet - Général Leclerc,48.831632518292565,2.3293121159076686,28,CREDITCARD,3,3,1,2,24,24,1,1,1,1717769690
2515049357,5124,Erasme - Ulm,48.84264375274712,2.3445946723222733,24,,4,4,1,3,19,19,1,1,1,1717769850
27364743,14106,Marc Sangnier - Porte de Vanves,48.825218683556734,2.3107116669416428,21,,1,1,1,0,20,20,1,1,1,1717769869
102314792,18046,Etienne Jodelle - Saint Ouen,48.88794016394694,2.326124420314341,33,,1,1,0,1,30,30,1,1,1,1717769405
35447568,22406,Guy Môquet - Etienne Dolet,48.81527009991819,2.298078276995073,23,,4,4,2,2,19,19,1,1,1,1717769860
27206194,5004,Saint-Jacques - Val de Grâce,48.8417514,2.3413893,19,,0,0,0,0,19,19,1,0,0,1717769813
583178525,31102,Boissière - Etienne Dolet,48.876111,2.4677312,21,,0,0,0,0,19,19,1,1,1,1717769665
2514995690,2111,Chabanais - Petits Champs,48.86703740186721,2.336716018617153,30,,23,23,21,2,6,6,1,1,1,1717769838
66491402,18022,Marcadet - Barbès,48.890451120965,2.3490573929687,37,CREDITCARD,2,2,0,2,35,35,1,1,1,1717769856
82387816,8054,Bertie Albrecht - Hoche,48.87614039826388,2.301303138307601,32,CREDITCARD,4,4,2,2,27,27,1,1,1,1717769760
213685090,15109,Cevennes - Bergers,48.84240765130395,2.281037718057633,29,CREDITCARD,6,6,3,3,20,20,1,1,1,1717769855
301841024,21209,Molière - République,48.81111581390707,2.3145738624448158,30,,2,2,1,1,27,27,1,1,1,1717769775
213679512,14012,Sibelle - Alésia,48.826701758539215,2.3384983465075493,25,,4,4,2,2,20,20,1,1,1,1717769773
85147829,21005,Hôtel de Ville de Boulogne Billancourt,48.83495885166784,2.2416803240776066,26,CREDITCARD,14,14,14,0,8,8,1,1,1,1717769795
588452142,35010,Hoche - Jean Lolive,48.89110239200789,2.402843534946442,24,CREDITCARD,0,0,0,0,22,22,1,1,1,1717769852
129038848,10042,Enghien - Faubourg Poissonnière,48.872420063053,2.3483952362828,33,,7,7,6,1,23,23,1,1,1,1717769865
17581042048,17203,Place de la Porte de Champeret,48.886062068226,2.2917001576821,28,CREDITCARD,10,10,9,1,15,15,1,1,1,1717769871
213681356,14124,David Weill - Parc Montsouris,48.821092374256104,2.333725690841675,22,CREDITCARD,10,10,0,10,12,12,1,1,1,1717769739
2515351285,15133,Saint Lambert - Blomet,48.83659148147257,2.2930556908249855,27,,2,2,2,0,25,25,1,1,1,1717769644
213685514,15110,Place Robert Guillemard,48.836191728066666,2.2811267160086417,24,,24,24,22,2,0,0,1,1,1,1717769444
102329800,21006,Marcelin Berthelot,48.8415473058801,2.233161628246308,27,,8,8,4,4,18,18,1,1,1,1717769834
572566600,44013,Edouard Tremblay - Julian Grimaux,48.781383825117,2.3723508417606,30,,0,0,0,0,30,30,1,1,1,1717769691
54000625,20131,Repos - Cimetière du Père Lachaise,48.859358523593,2.3896131366845,33,CREDITCARD,0,0,0,0,33,33,1,1,1,1717769563
13356269,6025,Assas - Rennes,48.8492084999386,2.32851454623001,32,,10,10,7,3,22,22,1,1,1,1717769724
213911772,31008,François Debergue - Croix de Chavaux,48.857421708072074,2.437578141689301,57,CREDITCARD,3,3,2,1,54,54,1,1,1,1717769739
129132870,21015,Nationale - Place Jules Guesde,48.82753962462998,2.2416052222251897,23,,1,1,0,1,21,21,1,1,1,1717769773
620403530,44003,Gabriel Péri - Danielle Casanova,48.790114,2.4025777,20,CREDITCARD,10,10,6,4,7,7,1,1,1,1717769653
66491378,15034,Lakanal - Commerce,48.84442462786544,2.294059172272682,53,CREDITCARD,27,27,26,1,25,25,1,1,1,1717769843
41610121,5028,Censier - Jardin des Plantes,48.84107178161383,2.355475388467312,28,CREDITCARD,14,14,13,1,12,12,1,1,1,1717769775
1765749389,48010,Karl Marx,48.784527937293184,2.3646667979455587,16,CREDITCARD,1,1,0,1,15,15,1,1,1,1717769869
611152693,22203,Tertres - Fontaine,48.787553654715644,2.306235730648041,28,,5,5,1,4,23,23,1,1,1,1717769673
235241110,41202,Gare Rer de Fontenay sous Bois,48.8436279,2.4630465,61,CREDITCARD,5,5,0,5,56,56,1,1,1,1717769865
613737748,42021,Raspail - Manufacture des Oeillets,48.8094458,2.3903009,32,CREDITCARD,8,8,7,1,23,23,1,1,1,1717769616
41498023,11030,Oberkampf - République,48.86531608707,2.37611478491,24,CREDITCARD,4,4,2,2,18,18,1,1,1,1717769633
1062671597,1119,Cossonnerie - Sébastopol,48.86132665908402,2.349419631063938,24,,22,22,10,12,1,1,1,1,1,1717769793
213945171,31708,Noisy le Sec - Jean-Baptiste Clément,48.87451538963655,2.415283620357514,22,,2,2,0,2,20,20,1,1,1,1717769694
463297497,35020,Marcelle - Thalie,48.8835462,2.4137883,20,CREDITCARD,2,2,0,2,16,16,1,1,1,1717769604
128841079,1020,Cambon - Rivoli,48.866143390992,2.3251800647137,40,CREDITCARD,28,28,24,4,9,9,1,1,1,1717769865
213875650,25003,Henri Ste-Claire Déville - Paul Héroult,48.892663,2.172411,24,,11,11,11,0,13,13,1,1,1,1717769839
245187072,20115,Louis Lumière - Porte de Bagnolet,48.86431136000005,2.4105210229754443,20,,1,1,0,1,17,17,1,1,1,1717769539
129144878,31003,Paris - Emile Zola,48.854898095789295,2.4186685681343083,30,CREDITCARD,6,6,3,3,24,24,1,1,1,1717769869
27415665,22402,Jean Jaurès - Salvador Allende,48.821475594736775,2.3026576638221745,43,,2,2,0,2,41,41,1,1,1,1717769834
593238093,9116,Victoire - Chaussée d'Antin,48.875065791004396,2.3316738009452824,24,CREDITCARD,17,17,17,0,7,7,1,1,1,1717769683
102331767,21008,Victor Hugo - Galliéni,48.83802015441127,2.2460845112800603,34,CREDITCARD,32,32,27,5,2,2,1,1,1,1717769804
37791,11039,Richard Lenoir - Jean-Pierre Timbaud,48.865804276686,2.3693370749669,36,CREDITCARD,18,18,18,0,16,16,1,1,1,1717769860
50156117,17013,Legendre - Dulong,48.885325169402904,2.316423766314984,23,CREDITCARD,2,2,0,2,20,20,1,1,1,1717769666
15462236,16008,Galilée - Kléber,48.86741186571367,2.290781380114821,32,CREDITCARD,4,4,2,2,26,26,1,1,1,1717769772
101024234,13050,Quai Panhard et Levassor,48.82837482809675,2.384273745805574,57,CREDITCARD,53,53,52,1,3,3,1,1,1,1717769867
