startDate,endDate,lastUpdate,cause,severity,title,message,message_nohtml,tags
2024-06-06 08:16:00,2024-07-13 04:15:00,2024-06-06 08:21:35,TRAVAUX,BLOQUANTE,Bus 253 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 253 est déviée : les arrêts situés entre La Courneuve - Aubervilliers RER et Federico Garcia Lorca ne sont plus desservis en direction de Stains – Moulin Neuf. Reprise estimée : samedi 13 juillet 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 253 est déviée : les arrêts situés entre La Courneuve - Aubervilliers RER et Federico Garcia Lorca ne sont plus desservis en direction de Stains – Moulin Neuf. Reprise estimée : samedi 13 juillet 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 08:17:00,2024-07-13 04:15:00,2024-06-06 08:21:51,TRAVAUX,BLOQUANTE,Bus 253 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 253 est déviée : les arrêts situés entre Federico Garcia Lorca et La Courneuve - Aubervilliers RER ne sont plus desservis en direction de La Courneuve – Aubervilliers <RER>. Reprise estimée : samedi 13 juillet 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 253 est déviée : les arrêts situés entre Federico Garcia Lorca et La Courneuve - Aubervilliers RER ne sont plus desservis en direction de La Courneuve – Aubervilliers . Reprise estimée : samedi 13 juillet 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-15 05:30:00,2024-06-12 21:45:00,2024-06-06 08:42:15,TRAVAUX,BLOQUANTE,Bus 24 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 24 est déviée : les arrêts situés entre Buffon - La Mosquée et Panthéon ne sont plus desservis en direction de Panthéon. Reprise estimée : mercredi 12 juin 2024, à partir de 21h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 24 est déviée : les arrêts situés entre Buffon - La Mosquée et Panthéon ne sont plus desservis en direction de Panthéon. Reprise estimée : mercredi 12 juin 2024, à partir de 21h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-12 21:00:00,2024-06-13 06:45:00,2024-06-06 08:50:18,TRAVAUX,BLOQUANTE,Bus 24 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 24 sera déviée : les arrêts situés entre Monge - Claude Bernard et Panthéon ne seront plus desservis en direction de Panthéon. Quand : à partir du mercredi 12 juin 2024, jusqu'au vendredi 14 juin 2024, les mercredis et jeudis de 21h00 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 24 sera déviée : les arrêts situés entre Monge - Claude Bernard et Panthéon ne seront plus desservis en direction de Panthéon. Quand : à partir du mercredi 12 juin 2024, jusqu'au vendredi 14 juin 2024, les mercredis et jeudis de 21h00 à 06h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 09:01:00,2024-10-12 04:15:00,2024-06-06 09:06:10,TRAVAUX,BLOQUANTE,Bus 151 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 151 est déviée : les arrêts situés entre Pantin RER - Mairie et Porte de Pantin ne sont plus desservis en direction de Porte de Pantin. Reprise estimée : samedi 12 octobre 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 151 est déviée : les arrêts situés entre Pantin RER - Mairie et Porte de Pantin ne sont plus desservis en direction de Porte de Pantin. Reprise estimée : samedi 12 octobre 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-04 09:48:00,2024-06-10 21:45:00,2024-06-06 09:36:10,TRAVAUX,BLOQUANTE,Bus 176 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 176 est déviée : les arrêts situés entre Église de Colombes et Gare de la Garenne-Colombes ne sont plus desservis en direction de Pont de Neuilly. Reprise estimée : lundi 10 juin 2024, à partir de 21h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 176 est déviée : les arrêts situés entre Église de Colombes et Gare de la Garenne-Colombes ne sont plus desservis en direction de Pont de Neuilly. Reprise estimée : lundi 10 juin 2024, à partir de 21h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 07:33:00,2024-07-01 03:45:00,2024-06-06 10:04:06,TRAVAUX,BLOQUANTE,Bus 302 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 302 est déviée : les arrêts situés entre La Plaine - Stade de France RER et Rue de l'Union ne sont plus desservis en direction de La Courneuve – 6 Routes. Reprise estimée : lundi 1 juillet 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 302 est déviée : les arrêts situés entre La Plaine - Stade de France RER et Rue de l'Union ne sont plus desservis en direction de La Courneuve – 6 Routes. Reprise estimée : lundi 1 juillet 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 09:02:00,2024-10-12 04:15:00,2024-06-06 10:04:26,TRAVAUX,BLOQUANTE,Bus 151 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 151 est déviée : les arrêts situés entre Porte de Pantin et Pantin RER - Mairie ne sont plus desservis en direction de Bondy – Jouhaux – Blum. Reprise estimée : samedi 12 octobre 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 151 est déviée : les arrêts situés entre Porte de Pantin et Pantin RER - Mairie ne sont plus desservis en direction de Bondy – Jouhaux – Blum. Reprise estimée : samedi 12 octobre 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 09:58:00,2024-06-29 04:15:00,2024-06-06 10:05:28,TRAVAUX,BLOQUANTE,Bus 31 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 31 est déviée : les arrêts situés entre Wagram - Courcelles et Parc Martin Luther King ne sont plus desservis en direction de Gare de l’Est. Reprise estimée : samedi 29 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 31 est déviée : les arrêts situés entre Wagram - Courcelles et Parc Martin Luther King ne sont plus desservis en direction de Gare de l’Est. Reprise estimée : samedi 29 juin 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-15 11:00:00,2024-06-16 00:45:00,2024-06-06 10:15:05,PERTURBATION,BLOQUANTE,Bus 138 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 138 sera déviée : les arrêts situés entre Cité Jean Moulin et Saint-Gratien - RER ne seront plus desservis en direction de Gare de Saint-Ouen <RER>. Quand : samedi 15 juin 2024, de 11h00 à 00h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 138 sera déviée : les arrêts situés entre Cité Jean Moulin et Saint-Gratien - RER ne seront plus desservis en direction de Gare de Saint-Ouen . Quand : samedi 15 juin 2024, de 11h00 à 00h00. Raison : manifestation. Plus d'informations sur le site ratp.fr",
2024-06-05 09:46:00,2024-06-16 03:45:00,2024-06-06 10:22:11,TRAVAUX,BLOQUANTE,Bus 399 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Le Stade de la ligne 399 n'est pas desservi en direction de Gare de Massy – Palaiseau <RER>. Reprise estimée : dimanche 16 juin 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","L’arrêt Le Stade de la ligne 399 n'est pas desservi en direction de Gare de Massy – Palaiseau . Reprise estimée : dimanche 16 juin 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-13 05:30:00,2024-06-22 03:45:00,2024-06-06 10:22:35,TRAVAUX,BLOQUANTE,Bus 27 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 27 est déviée : les arrêts situés entre Opéra - 4 Septembre et Gare Saint-Lazare ne sont plus desservis en direction de Gare Saint-Lazare. Reprise estimée : samedi 22 juin 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 27 est déviée : les arrêts situés entre Opéra - 4 Septembre et Gare Saint-Lazare ne sont plus desservis en direction de Gare Saint-Lazare. Reprise estimée : samedi 22 juin 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-25 05:30:00,2025-01-01 03:45:00,2024-06-06 10:36:11,TRAVAUX,BLOQUANTE,Bus 63 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 63 est déviée : les arrêts situés entre Porte de la Muette - Octave Feuillet et Jardin d'Acclimatation ne sont plus desservis en direction de Porte de la Muette. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 63 est déviée : les arrêts situés entre Porte de la Muette - Octave Feuillet et Jardin d'Acclimatation ne sont plus desservis en direction de Porte de la Muette. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-25 05:30:00,2025-01-01 03:45:00,2024-06-06 10:36:53,TRAVAUX,BLOQUANTE,Bus 63 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 63 est déviée : les arrêts situés entre Jardin d'Acclimatation et Porte de la Muette - Octave Feuillet ne sont plus desservis en direction de Gare de Lyon. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 63 est déviée : les arrêts situés entre Jardin d'Acclimatation et Porte de la Muette - Octave Feuillet ne sont plus desservis en direction de Gare de Lyon. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-09 08:00:00,2024-06-09 16:45:00,2024-06-06 10:37:10,TRAVAUX,BLOQUANTE,Bus 45 : Travaux - Arrêt(s) non desservi(s),"<p>L'arrêt Maroc de la ligne 45 ne sera pas desservi en direction de Concorde. Quand : à partir du dimanche 9 juin 2024, jusqu'au dimanche 16 juin 2024, les dimanches de 08h00 à 16h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","L'arrêt Maroc de la ligne 45 ne sera pas desservi en direction de Concorde. Quand : à partir du dimanche 9 juin 2024, jusqu'au dimanche 16 juin 2024, les dimanches de 08h00 à 16h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-04-15 05:30:00,2024-09-16 03:45:00,2024-06-06 10:40:29,PERTURBATION,BLOQUANTE,Bus 63 : Préparation des Jeux de Paris 2024 - Arrêt(s) non desservi(s),<p>La ligne 63 est déviée : les arrêts situés entre Georges Mandel - Trocadéro et Iéna ne sont plus desservis en direction de Gare de Lyon. Reprise estimée : lundi 16 septembre 2024 à 03h00. Raison : préparation des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,La ligne 63 est déviée : les arrêts situés entre Georges Mandel - Trocadéro et Iéna ne sont plus desservis en direction de Gare de Lyon. Reprise estimée : lundi 16 septembre 2024 à 03h00. Raison : préparation des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr,
2024-06-05 14:08:00,2024-07-08 03:45:00,2024-06-06 10:44:22,PERTURBATION,BLOQUANTE,Bus 69 : Manifestation - Arrêt(s) non desservi(s),<p>La ligne 69 est déviée : les arrêts situés entre Saint-Pierre du Gros Caillou et Solférino - Bellechasse ne sont plus desservis en direction de Gambetta. Reprise estimée : lundi 8 juillet 2024 à 03h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,La ligne 69 est déviée : les arrêts situés entre Saint-Pierre du Gros Caillou et Solférino - Bellechasse ne sont plus desservis en direction de Gambetta. Reprise estimée : lundi 8 juillet 2024 à 03h00. Raison : manifestation. Plus d'informations sur le site ratp.fr,
2024-06-21 16:00:00,2024-06-22 03:45:00,2024-06-06 11:05:58,PERTURBATION,BLOQUANTE,Bus 114 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 114 sera déviée : les arrêts situés entre Rue de Beauté et Nogent-le-Perreux RER ne seront plus desservis en direction de Villemomble – Les Coquetiers. Quand : vendredi 21 juin 2024, de 16h00 à 03h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 114 sera déviée : les arrêts situés entre Rue de Beauté et Nogent-le-Perreux RER ne seront plus desservis en direction de Villemomble – Les Coquetiers. Quand : vendredi 21 juin 2024, de 16h00 à 03h00. Raison : manifestation. Plus d'informations sur le site ratp.fr",
2024-06-21 16:00:00,2024-06-22 03:45:00,2024-06-06 11:06:08,PERTURBATION,BLOQUANTE,Bus 120 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 120 sera déviée : les arrêts situés entre Rue de Beauté et Nogent-le-Perreux RER ne seront plus desservis en direction de Noisy-le-Grand – Mont d'Est <RER>. Quand : vendredi 21 juin 2024, de 16h00 à 03h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 120 sera déviée : les arrêts situés entre Rue de Beauté et Nogent-le-Perreux RER ne seront plus desservis en direction de Noisy-le-Grand – Mont d'Est . Quand : vendredi 21 juin 2024, de 16h00 à 03h00. Raison : manifestation. Plus d'informations sur le site ratp.fr",
2024-06-15 15:00:00,2024-06-15 16:45:00,2024-06-06 11:06:55,PERTURBATION,BLOQUANTE,Bus 104 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 104 sera déviée : les arrêts situés entre Bicentenaire et Avenue de Choisy ne seront plus desservis en direction de École Vétérinaire de Maisons-Alfort. Quand : samedi 15 juin 2024, de 15h00 à 16h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 104 sera déviée : les arrêts situés entre Bicentenaire et Avenue de Choisy ne seront plus desservis en direction de École Vétérinaire de Maisons-Alfort. Quand : samedi 15 juin 2024, de 15h00 à 16h00. Raison : manifestation. Plus d'informations sur le site ratp.fr",
2024-06-15 15:00:00,2024-06-15 16:45:00,2024-06-06 11:07:04,PERTURBATION,BLOQUANTE,Bus 104 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 104 sera déviée : les arrêts situés entre Regard et Bicentenaire ne seront plus desservis en direction de Sucy – Bonneuil <RER>. Quand : samedi 15 juin 2024, de 15h00 à 16h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 104 sera déviée : les arrêts situés entre Regard et Bicentenaire ne seront plus desservis en direction de Sucy – Bonneuil . Quand : samedi 15 juin 2024, de 15h00 à 16h00. Raison : manifestation. Plus d'informations sur le site ratp.fr",
2024-05-16 05:30:00,2024-06-15 15:45:00,2024-06-06 11:08:52,TRAVAUX,BLOQUANTE,Bus 104 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 104 est déviée : les arrêts situés entre Colonel Fabien et Bicentenaire ne sont plus desservis en direction de Sucy – Bonneuil <RER>. Reprise estimée : samedi 15 juin 2024, à partir de 15h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 104 est déviée : les arrêts situés entre Colonel Fabien et Bicentenaire ne sont plus desservis en direction de Sucy – Bonneuil . Reprise estimée : samedi 15 juin 2024, à partir de 15h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-04-09 05:30:00,2024-07-16 03:45:00,2024-06-06 11:16:09,TRAVAUX,BLOQUANTE,Bus 110 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 110 est déviée : les arrêts situés entre Mairie de Villiers-sur-Marne et Les Marais ne sont plus desservis en direction de Joinville-le-Pont <RER>. Reprise estimée : mardi 16 juillet 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 110 est déviée : les arrêts situés entre Mairie de Villiers-sur-Marne et Les Marais ne sont plus desservis en direction de Joinville-le-Pont . Reprise estimée : mardi 16 juillet 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-04-09 05:30:00,2024-07-16 03:45:00,2024-06-06 11:18:10,TRAVAUX,BLOQUANTE,Bus 110 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 110 est déviée : les arrêts situés entre Les Marais et Mairie de Villiers-sur-Marne ne sont plus desservis en direction de Gare de Villiers-sur-Marne – Le Plessis-Trévise <RER>. Reprise estimée : mardi 16 juillet 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 110 est déviée : les arrêts situés entre Les Marais et Mairie de Villiers-sur-Marne ne sont plus desservis en direction de Gare de Villiers-sur-Marne – Le Plessis-Trévise . Reprise estimée : mardi 16 juillet 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-08 05:15:00,2024-06-09 23:47:00,2024-06-06 11:18:31,TRAVAUX,BLOQUANTE,Bus 167 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 167 sera déviée : les arrêts situés entre Mairie de Colombes et ROBERT SCHUMAN ne seront plus desservis en direction de Colombes – Piscine – Patinoire. Quand : à partir du samedi 8 juin 2024, jusqu'au dimanche 9 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 167 sera déviée : les arrêts situés entre Mairie de Colombes et ROBERT SCHUMAN ne seront plus desservis en direction de Colombes – Piscine – Patinoire. Quand : à partir du samedi 8 juin 2024, jusqu'au dimanche 9 juin 2024. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-05 09:30:00,2024-06-29 03:45:00,2024-06-06 11:39:03,TRAVAUX,BLOQUANTE,Bus 163 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 163 est déviée : les arrêts situés entre Pereire - Villiers et Parc Martin Luther King ne sont plus desservis en direction de Porte de Clichy. Reprise estimée : samedi 29 juin 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 163 est déviée : les arrêts situés entre Pereire - Villiers et Parc Martin Luther King ne sont plus desservis en direction de Porte de Clichy. Reprise estimée : samedi 29 juin 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-05 09:30:00,2024-06-29 03:45:00,2024-06-06 11:39:12,TRAVAUX,BLOQUANTE,Bus 163 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 163 est déviée : les arrêts situés entre Pont Cardinet et Wagram - Ampère ne sont plus desservis en direction de Nanterre – Préfecture <RER>. Reprise estimée : samedi 29 juin 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 163 est déviée : les arrêts situés entre Pont Cardinet et Wagram - Ampère ne sont plus desservis en direction de Nanterre – Préfecture . Reprise estimée : samedi 29 juin 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 11:35:00,2024-09-16 04:15:00,2024-06-06 11:39:43,PERTURBATION,BLOQUANTE,Bus 32 : Préparation des Jeux de Paris 2024 - Arrêt(s) non desservi(s),<p>La ligne 32 est déviée : les arrêts situés entre Iéna et Scheffer ne sont plus desservis en direction de Porte d’Auteuil. Reprise estimée : lundi 16 septembre 2024 à 03h30. Raison : préparation des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,La ligne 32 est déviée : les arrêts situés entre Iéna et Scheffer ne sont plus desservis en direction de Porte d’Auteuil. Reprise estimée : lundi 16 septembre 2024 à 03h30. Raison : préparation des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr,
2024-06-06 09:58:00,2024-06-29 04:15:00,2024-06-06 11:42:12,TRAVAUX,BLOQUANTE,Bus 31 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 31 est déviée : les arrêts situés entre Pont Cardinet et Wagram - Courcelles ne sont plus desservis en direction de Charles de Gaulle – Étoile. Reprise estimée : samedi 29 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 31 est déviée : les arrêts situés entre Pont Cardinet et Wagram - Courcelles ne sont plus desservis en direction de Charles de Gaulle – Étoile. Reprise estimée : samedi 29 juin 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-12 21:00:00,2024-06-13 06:45:00,2024-06-06 12:22:11,TRAVAUX,BLOQUANTE,Bus 24 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 24 sera déviée : les arrêts situés entre Panthéon et Les Gobelins ne seront plus desservis en direction de École Vétérinaire de Maisons-Alfort. Quand : à partir du mercredi 12 juin 2024, jusqu'au vendredi 14 juin 2024, les mercredis et jeudis de 21h00 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 24 sera déviée : les arrêts situés entre Panthéon et Les Gobelins ne seront plus desservis en direction de École Vétérinaire de Maisons-Alfort. Quand : à partir du mercredi 12 juin 2024, jusqu'au vendredi 14 juin 2024, les mercredis et jeudis de 21h00 à 06h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-10 08:00:00,2024-06-10 18:45:00,2024-06-06 13:04:10,TRAVAUX,BLOQUANTE,Bus 341 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 341 sera déviée : les arrêts situés entre Angélique Compoint et Camille Claudel ne seront plus desservis en direction de Charles de Gaulle – Étoile. Quand : à partir du lundi 10 juin 2024, jusqu'au mardi 11 juin 2024, les lundis et mardis de 08h00 à 18h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 341 sera déviée : les arrêts situés entre Angélique Compoint et Camille Claudel ne seront plus desservis en direction de Charles de Gaulle – Étoile. Quand : à partir du lundi 10 juin 2024, jusqu'au mardi 11 juin 2024, les lundis et mardis de 08h00 à 18h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-04 10:01:00,2024-08-31 03:45:00,2024-06-06 13:08:12,TRAVAUX,BLOQUANTE,Bus 263 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 263 est déviée : les arrêts situés entre Place de la Boule - Joffre et Fabre d'Églantine ne sont plus desservis en direction de Suresnes -  Pasteur. Reprise estimée : samedi 31 août 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 263 est déviée : les arrêts situés entre Place de la Boule - Joffre et Fabre d'Églantine ne sont plus desservis en direction de Suresnes -  Pasteur. Reprise estimée : samedi 31 août 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 12:56:00,2025-01-01 04:15:00,2024-06-06 13:10:14,TRAVAUX,BLOQUANTE,Bus 330 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 330 est déviée : les arrêts situés entre Étienne Marcel - Cornet et Pantin RER - Mairie ne sont plus desservis en direction de Fort d’Aubervilliers. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 330 est déviée : les arrêts situés entre Étienne Marcel - Cornet et Pantin RER - Mairie ne sont plus desservis en direction de Fort d’Aubervilliers. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-06 13:05:00,2025-01-01 04:15:00,2024-06-06 13:10:24,TRAVAUX,BLOQUANTE,Bus 330 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 330 est déviée : les arrêts situés entre Centre National de la Danse et Hoche - Métro ne sont plus desservis en direction de Raymond Queneau – Anatole France. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 330 est déviée : les arrêts situés entre Centre National de la Danse et Hoche - Métro ne sont plus desservis en direction de Raymond Queneau – Anatole France. Reprise estimée : mercredi 1 janvier 2025, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-04 09:43:00,2024-07-01 03:45:00,2024-06-06 14:04:08,TRAVAUX,BLOQUANTE,Bus 174 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Général Gouraud de la ligne 174 n'est pas desservi en direction de La Défense. Reprise estimée : lundi 1 juillet 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","L’arrêt Général Gouraud de la ligne 174 n'est pas desservi en direction de La Défense. Reprise estimée : lundi 1 juillet 2024, à partir de 03h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-17 21:00:00,2024-09-27 17:45:00,2024-06-06 15:04:11,TRAVAUX,BLOQUANTE,Bus 114 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Neuilly-Plaisance RER de la ligne 114 n'est pas desservi en direction de Château de Vincennes. Reprise estimée : vendredi 27 septembre 2024, à partir de 17h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","L’arrêt Neuilly-Plaisance RER de la ligne 114 n'est pas desservi en direction de Château de Vincennes. Reprise estimée : vendredi 27 septembre 2024, à partir de 17h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-15 11:00:00,2024-06-16 00:45:00,2024-06-06 15:10:09,PERTURBATION,BLOQUANTE,Bus 138 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 138 sera déviée : les arrêts situés entre Saint-Gratien - RER et Cité Jean Moulin ne seront plus desservis en direction de Gare d'Ermont – Eaubonne <RER>. Quand : samedi 15 juin 2024, de 11h00 à 00h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 138 sera déviée : les arrêts situés entre Saint-Gratien - RER et Cité Jean Moulin ne seront plus desservis en direction de Gare d'Ermont – Eaubonne . Quand : samedi 15 juin 2024, de 11h00 à 00h00. Raison : manifestation. Plus d'informations sur le site ratp.fr",
2024-06-22 05:02:00,2024-09-03 03:18:00,2024-06-06 15:28:13,TRAVAUX,BLOQUANTE,Bus 322 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 322 sera déviée : les arrêts situés entre Jura et Alexandre Dumas ne seront plus desservis en direction de Mairie de Montreuil. Quand : à partir du samedi 22 juin 2024, jusqu'au mardi 3 septembre 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 322 sera déviée : les arrêts situés entre Jura et Alexandre Dumas ne seront plus desservis en direction de Mairie de Montreuil. Quand : à partir du samedi 22 juin 2024, jusqu'au mardi 3 septembre 2024. Raison : travaux. Plus d'informations sur le site ratp.fr",
